Customer_Id,Gender,Device_Type,Customer_Type,Product_Category,Product,Brand,Sales,Quantity,Discount,Profit,Shipping_Cost,Payment_Method,Order_Priority,Platform
1428,Male,Desktop,New,Beauty,Perfume,L'Oréal,13116,7,40,2305,184,Cash,High,Q-Commerce
4854,Male,Tablet,New,Electronics,Headphones,Micromax,49041,6,14,4159,159,UPI,High,Q-Commerce
1898,Male,Mobile,New,Home Appliances,Mixer,Bosch,18788,3,38,2076,175,Credit Card,High,Q-Commerce
1138,Female,Tablet,Returning,Home Appliances,Iron,Samsung,45126,6,10,4389,25,UPI,High,Q-Commerce
4764,Male,Desktop,Returning,Clothing,Sweater,Bershka,27024,7,18,3780,89,UPI,Low,Q-Commerce
3989,Female,Tablet,New,Groceries,Flour,Amul,12725,6,41,1348,191,Credit Card,Low,Q-Commerce
1541,Female,Tablet,Returning,Books,Novel,Macmillan,29647,2,23,1662,108,Wallet,High,Q-Commerce
3104,Male,Desktop,New,Clothing,Sweater,Wrangler,44987,6,36,157,66,Wallet,Low,Q-Commerce
2255,Female,Desktop,Returning,Clothing,Jacket,Calvin Klein,2252,2,24,1403,55,Wallet,Low,Q-Commerce
3705,Female,Desktop,New,Electronics,Smartwatch,Lenovo,26813,1,25,1696,101,UPI,High,Q-Commerce
3482,Female,Desktop,New,Beauty,Foundation,Maybelline,35222,5,19,4270,63,UPI,Low,Q-Commerce
1383,Female,Desktop,Returning,Beauty,Shampoo,Maybelline,22155,4,21,1166,170,Credit Card,High,Q-Commerce
3607,Female,Desktop,New,Home Appliances,Mixer,Whirlpool,33805,9,48,461,170,Wallet,Medium,Q-Commerce
1193,Female,Mobile,Returning,Groceries,Rice,Amul,19274,9,49,3070,106,Credit Card,Low,Q-Commerce
4807,Female,Tablet,Returning,Electronics,Tablet,Micromax,26865,9,28,286,54,Cash,Medium,Q-Commerce
4719,Male,Tablet,New,Beauty,Face Wash,Nivea,49013,3,25,2752,112,Cash,Medium,Q-Commerce
3581,Male,Desktop,New,Home Appliances,Iron,Panasonic,9882,3,19,258,80,UPI,Medium,Q-Commerce
3565,Female,Desktop,New,Toys,Doll,Play-Doh,37204,3,15,4155,185,Cash,Low,Q-Commerce
3763,Female,Mobile,Returning,Books,Biography,Macmillan,18379,5,41,3298,199,Credit Card,High,Q-Commerce
3798,Male,Mobile,Returning,Toys,Board Game,Mattel,32472,6,34,2863,21,Credit Card,High,Q-Commerce
3232,Male,Desktop,New,Electronics,Tablet,Vivo,39484,6,22,2387,166,Cash,Medium,Q-Commerce
2895,Male,Mobile,New,Electronics,Laptop,Asus,21407,3,32,1880,130,Credit Card,Medium,Q-Commerce
3339,Male,Mobile,New,Beauty,Shampoo,Maybelline,3870,2,17,2001,116,Credit Card,Medium,Q-Commerce
4406,Female,Desktop,New,Clothing,Dress,Wrangler,1759,6,47,2177,42,UPI,Medium,Q-Commerce
1731,Female,Desktop,New,Electronics,Smartphone,Vivo,6326,4,14,3851,45,Credit Card,Low,Q-Commerce
3163,Male,Desktop,New,Clothing,Dress,Wrangler,36298,9,43,2503,49,UPI,Low,Q-Commerce
3872,Male,Desktop,New,Groceries,Cooking Oil,Britannia,5195,2,16,3221,38,Credit Card,Medium,Q-Commerce
4120,Male,Tablet,Returning,Home Appliances,Iron,Whirlpool,33364,4,42,2120,186,UPI,Low,Q-Commerce
1684,Male,Tablet,Returning,Groceries,Pasta,Nestle,13265,2,45,2806,109,Cash,Medium,Q-Commerce
1081,Female,Desktop,New,Beauty,Foundation,Nivea,46577,5,44,1463,125,UPI,High,Q-Commerce
3881,Male,Mobile,New,Groceries,Sugar,Tata,33205,3,30,296,47,Credit Card,Medium,Q-Commerce
3380,Male,Desktop,Returning,Toys,Board Game,Fisher-Price,25790,4,48,4910,146,Wallet,Low,Q-Commerce
3604,Male,Tablet,New,Toys,Board Game,LEGO,19378,9,23,2583,80,Wallet,High,Q-Commerce
3382,Female,Mobile,Returning,Toys,Action Figure,Mattel,4543,5,27,3612,195,UPI,Low,Q-Commerce
1531,Female,Tablet,Returning,Beauty,Lipstick,Nivea,14086,9,40,836,114,UPI,Low,Q-Commerce
2983,Female,Desktop,New,Beauty,Foundation,Nivea,5639,5,31,2493,115,UPI,Low,Q-Commerce
1220,Male,Tablet,Returning,Toys,Doll,Mattel,33130,9,20,391,160,Cash,High,Q-Commerce
1634,Male,Tablet,Returning,Clothing,Dress,Wrangler,48030,8,11,4067,105,Credit Card,Medium,Q-Commerce
2769,Male,Tablet,New,Toys,Puzzle,LEGO,3397,1,17,4852,142,UPI,High,Q-Commerce
4804,Female,Mobile,New,Clothing,Jeans,GAP,40796,3,16,1232,158,Wallet,High,Q-Commerce
3370,Female,Tablet,Returning,Groceries,Sugar,Nestle,2530,5,31,1096,116,Cash,Low,Q-Commerce
2874,Male,Mobile,New,Clothing,Jeans,Bershka,16169,3,37,1070,187,Wallet,High,Q-Commerce
1002,Male,Desktop,Returning,Electronics,Smartwatch,Asus,17477,1,35,3361,127,UPI,High,Q-Commerce
2717,Female,Desktop,Returning,Books,Biography,Macmillan,35099,2,15,2292,198,UPI,Low,Q-Commerce
1205,Male,Tablet,Returning,Electronics,Tablet,Oppo,14862,2,21,760,89,Credit Card,Medium,Q-Commerce
2855,Male,Mobile,Returning,Electronics,Laptop,Oppo,43136,4,42,3110,177,Cash,High,Q-Commerce
1039,Male,Desktop,Returning,Beauty,Shampoo,Lakme,7099,6,6,1211,146,UPI,Low,Q-Commerce
3106,Female,Mobile,Returning,Books,Novel,Rupa,33379,2,7,2607,177,Credit Card,Medium,Q-Commerce
3998,Male,Mobile,New,Beauty,Foundation,Revlon,28810,6,38,4981,26,UPI,Medium,Q-Commerce
3621,Male,Tablet,New,Clothing,T-shirt,Bershka,37738,1,36,776,86,Wallet,Medium,Q-Commerce
1643,Male,Tablet,New,Toys,Puzzle,Hot Wheels,14126,8,28,4429,157,Credit Card,Medium,Q-Commerce
2530,Male,Mobile,New,Home Appliances,Iron,Whirlpool,25920,3,28,1566,80,Cash,High,Q-Commerce
4643,Female,Mobile,Returning,Home Appliances,Vacuum Cleaner,Whirlpool,35441,8,17,4584,140,Wallet,High,Q-Commerce
2907,Female,Tablet,Returning,Home Appliances,Mixer,Whirlpool,3578,3,26,3747,121,Wallet,Low,Q-Commerce
3890,Female,Mobile,Returning,Clothing,Dress,GAP,1883,1,23,4902,56,Cash,High,Q-Commerce
4193,Male,Tablet,Returning,Books,Novel,Macmillan,39989,4,34,2314,34,Cash,High,Q-Commerce
4550,Female,Mobile,Returning,Groceries,Pasta,Dabur,4470,3,43,3030,69,Wallet,High,Q-Commerce
3666,Male,Tablet,New,Clothing,Jacket,Bershka,5578,8,25,3391,23,UPI,Medium,Q-Commerce
3143,Female,Mobile,New,Electronics,Tablet,Lenovo,36079,1,27,4100,120,Cash,High,Q-Commerce
4930,Male,Tablet,New,Books,Cookbook,Macmillan,47592,9,20,4822,189,Cash,Low,Q-Commerce
4485,Female,Mobile,Returning,Books,Novel,Oxford,14506,9,46,2979,29,Credit Card,High,Q-Commerce
4306,Female,Desktop,Returning,Clothing,Jeans,Calvin Klein,21779,6,11,1692,142,Cash,Medium,Q-Commerce
1897,Female,Desktop,New,Clothing,Jeans,Calvin Klein,14441,5,24,1833,169,Credit Card,Low,Q-Commerce
2085,Male,Mobile,Returning,Beauty,Shampoo,Maybelline,47999,5,46,1924,146,Cash,Medium,Q-Commerce
2279,Male,Desktop,Returning,Beauty,Face Wash,Revlon,14124,6,18,902,178,UPI,High,Q-Commerce
3608,Male,Mobile,New,Electronics,Smartphone,Lenovo,34173,7,30,3150,95,UPI,Low,Q-Commerce
3952,Female,Mobile,Returning,Books,Novel,Rupa,25025,8,26,1794,47,Cash,Medium,Q-Commerce
3395,Male,Desktop,New,Home Appliances,Mixer,Bosch,33759,3,45,2090,117,Credit Card,Medium,Q-Commerce
1670,Male,Mobile,New,Groceries,Flour,Nestle,14215,1,40,759,38,UPI,Medium,Q-Commerce
4195,Male,Tablet,New,Groceries,Flour,Nestle,47980,5,30,2698,97,UPI,High,Q-Commerce
2505,Male,Mobile,New,Books,Cookbook,Oxford,42000,1,16,119,66,Wallet,High,Q-Commerce
3364,Male,Mobile,Returning,Electronics,Smartphone,Asus,36154,2,35,4850,134,Wallet,Low,Q-Commerce
4575,Male,Desktop,Returning,Home Appliances,Mixer,Bosch,13107,8,44,95,171,UPI,Medium,Q-Commerce
1718,Female,Tablet,Returning,Beauty,Face Wash,Lakme,47828,3,8,3184,133,Wallet,Medium,Q-Commerce
2071,Female,Mobile,New,Beauty,Face Wash,Lakme,17339,4,44,1704,30,Credit Card,Low,Q-Commerce
4480,Male,Mobile,Returning,Beauty,Face Wash,Maybelline,33918,6,31,966,96,Cash,Medium,Q-Commerce
2955,Female,Mobile,New,Groceries,Pasta,Amul,26388,8,13,2594,93,UPI,High,Q-Commerce
2159,Female,Mobile,Returning,Groceries,Sugar,Amul,47063,1,16,1100,110,UPI,High,Q-Commerce
4272,Male,Mobile,Returning,Electronics,Headphones,Vivo,20493,2,33,1264,73,Wallet,Low,Q-Commerce
1249,Male,Mobile,New,Groceries,Flour,Tata,42263,6,32,1864,78,UPI,Medium,Q-Commerce
3361,Female,Tablet,Returning,Clothing,Dress,Wrangler,36652,8,20,3349,51,UPI,High,Q-Commerce
2892,Male,Tablet,New,Groceries,Pasta,Amul,37972,8,12,4369,165,UPI,High,Q-Commerce
4439,Female,Mobile,New,Beauty,Perfume,Nivea,32893,3,17,3416,151,UPI,Medium,Q-Commerce
4500,Female,Mobile,Returning,Electronics,Laptop,Lenovo,44300,4,18,1131,101,Cash,Low,Q-Commerce
2853,Female,Desktop,Returning,Books,Biography,Rupa,11754,4,19,862,198,Wallet,High,Q-Commerce
3854,Male,Tablet,Returning,Books,Biography,Macmillan,16602,4,13,4866,194,Wallet,High,Q-Commerce
2503,Female,Tablet,Returning,Electronics,Laptop,Lenovo,42773,2,48,974,73,UPI,Medium,Q-Commerce
4385,Male,Mobile,New,Clothing,T-shirt,Calvin Klein,19529,6,36,4641,172,UPI,Low,Q-Commerce
4571,Male,Tablet,New,Books,Comic,Penguin,24000,8,26,3219,145,UPI,High,Q-Commerce
4792,Male,Tablet,Returning,Beauty,Lipstick,Revlon,22313,9,29,2155,157,Cash,Medium,Q-Commerce
4426,Male,Desktop,Returning,Books,Textbook,Macmillan,2553,1,45,1420,154,Credit Card,High,Q-Commerce
3532,Male,Desktop,Returning,Books,Novel,Scholastic,20398,1,30,578,145,Credit Card,High,Q-Commerce
2234,Female,Tablet,New,Beauty,Perfume,Lakme,33577,9,49,681,116,UPI,High,Q-Commerce
4775,Male,Tablet,Returning,Groceries,Sugar,Tata,31117,4,33,584,38,Cash,High,Q-Commerce
1043,Male,Tablet,New,Clothing,Jacket,Wrangler,15691,7,22,4627,154,Cash,Low,Q-Commerce
4612,Male,Mobile,Returning,Home Appliances,Mixer,Samsung,21884,2,40,2819,64,Wallet,Low,Q-Commerce
3618,Male,Desktop,Returning,Beauty,Lipstick,Maybelline,5621,1,24,262,124,Credit Card,Medium,Q-Commerce
1582,Male,Mobile,New,Beauty,Perfume,L'Oréal,33031,7,37,2245,57,Credit Card,High,Q-Commerce
4163,Female,Desktop,New,Toys,Doll,Fisher-Price,22606,6,24,1169,154,Cash,Low,Q-Commerce
2288,Male,Desktop,Returning,Electronics,Headphones,Lenovo,31993,3,7,4605,193,UPI,Low,Q-Commerce
3942,Male,Desktop,New,Clothing,Jeans,Wrangler,40165,4,47,4218,86,Wallet,Medium,Q-Commerce
1219,Female,Tablet,New,Groceries,Flour,Dabur,22378,1,38,4476,94,Cash,Medium,Q-Commerce
2925,Male,Desktop,Returning,Toys,Puzzle,Mattel,48873,7,10,4194,27,Wallet,Medium,Q-Commerce
3972,Female,Mobile,New,Home Appliances,Vacuum Cleaner,Bosch,10306,9,35,3343,109,Credit Card,Low,Q-Commerce
4513,Female,Desktop,New,Beauty,Foundation,L'Oréal,42282,1,39,843,121,Cash,High,Q-Commerce
3448,Female,Mobile,Returning,Home Appliances,Vacuum Cleaner,LG,10019,2,36,4650,22,Wallet,Medium,Q-Commerce
4471,Female,Desktop,Returning,Home Appliances,Vacuum Cleaner,Bosch,16941,2,46,2637,112,UPI,Low,Q-Commerce
3774,Male,Desktop,New,Home Appliances,Air Fryer,Samsung,34516,6,13,2916,31,Wallet,Medium,Q-Commerce
1990,Male,Tablet,Returning,Toys,Doll,Play-Doh,26525,5,31,729,101,Wallet,High,Q-Commerce
3946,Female,Mobile,New,Groceries,Pasta,Britannia,30397,6,28,2843,190,UPI,Medium,Q-Commerce
2812,Female,Desktop,New,Toys,Board Game,LEGO,17401,1,26,1252,154,Credit Card,Low,Q-Commerce
4647,Male,Desktop,New,Toys,Action Figure,Mattel,18961,6,34,106,113,Cash,Low,Q-Commerce
1857,Female,Mobile,Returning,Toys,Doll,Play-Doh,25226,6,40,385,67,Cash,Medium,Q-Commerce
1803,Female,Desktop,New,Beauty,Lipstick,Lakme,6884,7,30,2593,64,UPI,Medium,Q-Commerce
1489,Female,Tablet,New,Beauty,Shampoo,Maybelline,49398,2,6,633,44,Cash,High,Q-Commerce
4556,Male,Mobile,New,Electronics,Tablet,Lenovo,36941,6,46,2292,23,UPI,Medium,Q-Commerce
2780,Female,Tablet,Returning,Books,Biography,Oxford,38417,9,48,4148,151,UPI,Medium,Q-Commerce
2493,Male,Mobile,Returning,Clothing,Jeans,Calvin Klein,19397,9,11,2299,197,Cash,High,Q-Commerce
4645,Male,Mobile,Returning,Electronics,Tablet,Asus,7108,2,31,3312,145,Wallet,High,Q-Commerce
3985,Male,Mobile,New,Groceries,Pasta,Amul,43744,5,20,1981,125,Credit Card,High,Q-Commerce
3891,Female,Desktop,New,Toys,Board Game,Play-Doh,18278,7,33,4352,175,Cash,High,Q-Commerce
2705,Female,Mobile,Returning,Beauty,Perfume,Maybelline,18589,5,25,2660,129,Cash,Low,Q-Commerce
4516,Male,Mobile,New,Toys,Toy Car,Play-Doh,42632,3,30,2847,184,Credit Card,Medium,Q-Commerce
4340,Male,Mobile,New,Beauty,Shampoo,Nivea,19305,1,22,956,149,Cash,Low,Q-Commerce
3314,Male,Tablet,New,Home Appliances,Mixer,Samsung,9291,7,5,3255,92,UPI,Medium,Q-Commerce
1053,Female,Mobile,New,Clothing,Jeans,Bershka,31735,8,6,1981,80,Wallet,Low,Q-Commerce
3575,Female,Desktop,Returning,Electronics,Tablet,Vivo,20388,6,18,2051,144,Cash,Low,Q-Commerce
4591,Male,Mobile,Returning,Electronics,Tablet,Vivo,19183,7,42,1354,70,UPI,Medium,Q-Commerce
1615,Male,Mobile,Returning,Groceries,Sugar,Britannia,20899,9,19,2313,50,Credit Card,Low,Q-Commerce
2082,Female,Tablet,New,Home Appliances,Vacuum Cleaner,Samsung,39974,2,40,2689,104,Cash,High,Q-Commerce
2848,Male,Desktop,New,Electronics,Headphones,Micromax,48139,5,28,3413,62,Cash,Low,Q-Commerce
4111,Female,Desktop,Returning,Electronics,Smartwatch,Oppo,44577,3,29,3029,47,Credit Card,Low,Q-Commerce
4308,Female,Desktop,Returning,Books,Textbook,Rupa,7271,2,13,3142,186,Credit Card,Medium,Q-Commerce
1954,Male,Mobile,Returning,Clothing,T-shirt,Wrangler,29778,3,19,1634,163,Wallet,Low,Q-Commerce
3433,Male,Mobile,New,Toys,Toy Car,LEGO,16738,4,41,3495,86,UPI,Low,Q-Commerce
2629,Female,Desktop,Returning,Electronics,Smartwatch,Oppo,25510,2,10,1645,87,Credit Card,Low,Q-Commerce
3781,Female,Desktop,New,Groceries,Cooking Oil,Tata,3158,2,47,803,55,UPI,Low,Q-Commerce
3763,Female,Tablet,Returning,Toys,Action Figure,LEGO,12391,8,49,495,146,Credit Card,Low,Q-Commerce
1649,Female,Desktop,New,Beauty,Lipstick,L'Oréal,35591,3,16,4540,49,UPI,Medium,Q-Commerce
3347,Female,Mobile,New,Home Appliances,Mixer,Samsung,36163,3,31,3711,112,Credit Card,High,Q-Commerce
1394,Male,Mobile,Returning,Home Appliances,Iron,Panasonic,2031,4,11,2049,42,UPI,High,Q-Commerce
4278,Female,Mobile,New,Electronics,Tablet,Vivo,11858,5,32,692,194,UPI,Medium,Q-Commerce
2359,Female,Tablet,New,Electronics,Headphones,Micromax,30906,3,16,2538,30,Cash,Low,Q-Commerce
3640,Female,Desktop,Returning,Toys,Puzzle,Fisher-Price,16005,6,46,4359,139,UPI,Low,Q-Commerce
4801,Male,Mobile,Returning,Beauty,Lipstick,L'Oréal,32123,3,39,4273,38,Cash,Medium,Q-Commerce
3561,Male,Tablet,Returning,Books,Textbook,Scholastic,46222,8,6,561,91,Cash,High,Q-Commerce
4249,Female,Tablet,New,Clothing,Sweater,Bershka,34049,4,30,1692,62,Credit Card,Low,Q-Commerce
3443,Female,Mobile,New,Books,Novel,Oxford,34693,5,24,3814,94,Cash,Medium,Q-Commerce
1370,Male,Tablet,Returning,Groceries,Rice,Nestle,38196,3,29,4851,144,UPI,Low,Q-Commerce
1857,Male,Tablet,Returning,Toys,Action Figure,Play-Doh,3051,5,25,3439,156,Wallet,High,Q-Commerce
1790,Male,Mobile,New,Electronics,Laptop,Vivo,28562,7,5,1118,44,Wallet,Low,Q-Commerce
1657,Male,Tablet,Returning,Books,Textbook,Scholastic,11015,3,32,2154,50,Credit Card,High,Q-Commerce
4389,Female,Mobile,Returning,Clothing,Jacket,Bershka,45881,3,42,4531,160,UPI,Low,Q-Commerce
3783,Male,Mobile,New,Groceries,Flour,Britannia,33824,1,17,3990,84,Cash,Medium,Q-Commerce
2392,Female,Tablet,New,Home Appliances,Iron,LG,9204,2,34,1481,177,Cash,High,Q-Commerce
1383,Female,Mobile,Returning,Books,Biography,Macmillan,11910,4,14,2614,48,Wallet,Low,Q-Commerce
3109,Male,Mobile,New,Electronics,Smartphone,Micromax,6938,9,49,3597,114,Cash,High,Q-Commerce
4877,Male,Desktop,New,Clothing,Dress,GAP,23402,3,26,2004,37,Cash,Medium,Q-Commerce
3552,Male,Mobile,Returning,Electronics,Smartwatch,Lenovo,6286,5,33,3140,150,UPI,Low,Q-Commerce
1238,Male,Desktop,Returning,Electronics,Headphones,Micromax,37419,9,9,1104,54,Wallet,Medium,Q-Commerce
1194,Female,Desktop,Returning,Groceries,Sugar,Britannia,13699,4,12,4100,151,UPI,High,Q-Commerce
3725,Female,Desktop,New,Clothing,Dress,Bershka,6593,4,15,1564,60,Credit Card,Low,Q-Commerce
4293,Female,Desktop,Returning,Beauty,Foundation,L'Oréal,48853,6,30,2565,98,Credit Card,Medium,Q-Commerce
3108,Male,Tablet,New,Home Appliances,Mixer,Panasonic,29191,7,23,1922,133,UPI,High,Q-Commerce
2152,Female,Tablet,Returning,Electronics,Tablet,Asus,32402,6,23,2493,109,UPI,Low,Q-Commerce
4037,Male,Mobile,New,Clothing,Jeans,Lee,23618,4,34,468,49,Wallet,Medium,Q-Commerce
3732,Female,Mobile,New,Electronics,Tablet,Oppo,5516,7,40,3051,106,Wallet,High,Q-Commerce
3015,Male,Mobile,Returning,Books,Biography,Scholastic,39777,3,46,2734,30,Cash,Low,Q-Commerce
1155,Female,Tablet,New,Books,Biography,Rupa,45556,3,13,2823,52,Cash,Medium,Q-Commerce
4988,Female,Desktop,Returning,Clothing,Dress,Lee,36228,7,11,1371,57,Credit Card,Low,Q-Commerce
4449,Male,Tablet,Returning,Home Appliances,Iron,Whirlpool,21827,6,22,3264,24,Credit Card,Low,Q-Commerce
4693,Female,Tablet,New,Groceries,Pasta,Britannia,26328,2,13,3656,118,Credit Card,Medium,Q-Commerce
4852,Female,Mobile,New,Beauty,Face Wash,Lakme,42184,1,10,3233,70,Wallet,Low,Q-Commerce
1922,Male,Mobile,New,Books,Textbook,Oxford,18190,6,10,318,84,Wallet,Medium,Q-Commerce
3915,Male,Mobile,Returning,Groceries,Flour,Amul,22122,9,49,3217,77,UPI,Low,Q-Commerce
3950,Male,Desktop,Returning,Beauty,Foundation,Lakme,14702,3,26,2428,195,Credit Card,High,Q-Commerce
4861,Male,Desktop,Returning,Books,Textbook,Scholastic,17110,9,21,1535,184,Wallet,Medium,Q-Commerce
2609,Male,Tablet,Returning,Beauty,Face Wash,L'Oréal,32267,6,19,4436,154,UPI,Medium,Q-Commerce
4046,Female,Desktop,Returning,Toys,Action Figure,Hot Wheels,8999,4,13,864,79,UPI,High,Q-Commerce
4508,Male,Mobile,Returning,Electronics,Smartwatch,Asus,26593,2,10,4380,78,Wallet,Medium,Q-Commerce
1974,Female,Desktop,New,Clothing,Dress,Wrangler,32554,9,27,4451,157,Credit Card,Low,Q-Commerce
2230,Female,Desktop,Returning,Books,Cookbook,Scholastic,43304,5,21,4232,52,UPI,Medium,Q-Commerce
3435,Male,Desktop,Returning,Books,Comic,Penguin,5708,5,36,2905,198,UPI,Low,Q-Commerce
4551,Female,Desktop,Returning,Electronics,Headphones,Vivo,7942,2,36,759,142,Credit Card,Low,Q-Commerce
2814,Female,Mobile,Returning,Books,Textbook,Rupa,44128,5,41,782,97,Credit Card,Medium,Q-Commerce
3934,Male,Mobile,New,Books,Novel,Macmillan,21632,6,7,3264,183,Credit Card,Medium,Q-Commerce
1837,Female,Tablet,New,Toys,Action Figure,Hot Wheels,7545,2,20,2923,130,Credit Card,Medium,Q-Commerce
3007,Male,Tablet,New,Books,Cookbook,Macmillan,49515,1,6,1874,57,Cash,High,Q-Commerce
2363,Male,Tablet,Returning,Books,Biography,Rupa,8124,6,7,2009,74,Wallet,Medium,Q-Commerce
4940,Male,Desktop,Returning,Books,Textbook,Rupa,18663,9,45,4562,177,Wallet,Medium,Q-Commerce
3387,Female,Desktop,Returning,Groceries,Cooking Oil,Britannia,13684,9,18,3274,45,Cash,Low,Q-Commerce
1203,Female,Mobile,New,Books,Cookbook,Penguin,17469,9,18,3692,114,Cash,Medium,Q-Commerce
1160,Female,Tablet,Returning,Electronics,Tablet,Oppo,13049,5,34,2465,61,Wallet,High,Q-Commerce
4611,Female,Mobile,Returning,Toys,Board Game,Fisher-Price,32473,1,44,3146,194,Credit Card,Low,Q-Commerce
1391,Male,Tablet,New,Books,Cookbook,Oxford,22591,3,31,3364,166,Cash,Low,Q-Commerce
1768,Female,Tablet,New,Beauty,Lipstick,L'Oréal,22326,8,21,501,123,Credit Card,Medium,Q-Commerce
4748,Male,Tablet,Returning,Toys,Toy Car,Play-Doh,13482,9,43,1151,96,Cash,Low,Q-Commerce
3622,Female,Desktop,New,Toys,Action Figure,LEGO,40197,4,13,2818,106,UPI,Low,Q-Commerce
3581,Female,Tablet,Returning,Beauty,Shampoo,Nivea,6920,3,40,2202,99,Credit Card,Medium,Q-Commerce
2093,Female,Tablet,Returning,Electronics,Smartwatch,Oppo,45270,2,14,2700,172,Cash,Medium,Q-Commerce
3940,Female,Desktop,New,Groceries,Sugar,Amul,4531,5,33,2773,144,Cash,High,Q-Commerce
1404,Female,Tablet,Returning,Home Appliances,Microwave,Panasonic,40710,2,8,3987,144,Credit Card,High,Q-Commerce
1607,Male,Desktop,New,Home Appliances,Microwave,LG,39628,9,25,2491,104,UPI,Medium,Q-Commerce
4746,Female,Desktop,New,Electronics,Smartwatch,Micromax,18731,9,41,1188,37,Wallet,Low,Q-Commerce
2614,Female,Mobile,Returning,Groceries,Flour,Tata,27313,3,6,1735,28,Cash,High,Q-Commerce
2540,Female,Desktop,New,Clothing,Dress,Wrangler,38107,4,19,647,130,Credit Card,High,Q-Commerce
3875,Female,Desktop,Returning,Beauty,Perfume,L'Oréal,44945,9,32,4193,123,Cash,Medium,Q-Commerce
4191,Male,Desktop,Returning,Toys,Puzzle,Mattel,7851,1,29,4333,36,Wallet,Low,Q-Commerce
2837,Female,Tablet,New,Toys,Doll,LEGO,17126,7,30,2611,113,UPI,High,Q-Commerce
1689,Male,Mobile,New,Toys,Action Figure,Hot Wheels,38813,2,13,840,151,Credit Card,Medium,Q-Commerce
4759,Female,Tablet,New,Beauty,Perfume,Revlon,2600,9,34,3172,74,Wallet,Medium,Q-Commerce
3949,Male,Desktop,Returning,Beauty,Lipstick,Lakme,9941,3,13,2323,73,Cash,Low,Q-Commerce
2240,Male,Desktop,Returning,Home Appliances,Iron,Bosch,2237,6,5,3489,175,Wallet,Medium,Q-Commerce
3103,Male,Mobile,Returning,Home Appliances,Vacuum Cleaner,Samsung,31781,5,16,3201,124,Wallet,Medium,Q-Commerce
1365,Male,Mobile,Returning,Home Appliances,Microwave,LG,10610,2,49,973,187,Wallet,Medium,Q-Commerce
2722,Male,Desktop,Returning,Groceries,Sugar,Britannia,18276,9,17,1279,28,Cash,High,Q-Commerce
4575,Female,Desktop,Returning,Toys,Toy Car,Hot Wheels,8939,3,18,4773,183,Credit Card,Low,Q-Commerce
4815,Male,Tablet,Returning,Electronics,Laptop,Vivo,24527,6,14,2866,155,Wallet,Medium,Q-Commerce
4838,Female,Desktop,New,Groceries,Cooking Oil,Tata,27007,9,21,3120,141,UPI,Medium,Q-Commerce
4996,Male,Tablet,Returning,Toys,Action Figure,Mattel,12800,8,21,1050,68,Cash,Low,Q-Commerce
1454,Male,Mobile,Returning,Beauty,Lipstick,Revlon,29460,5,35,1290,89,UPI,High,Q-Commerce
1103,Female,Tablet,New,Beauty,Shampoo,Revlon,46918,6,30,505,189,Credit Card,Low,Q-Commerce
1076,Male,Desktop,Returning,Beauty,Perfume,Nivea,41052,3,39,3736,21,Cash,High,Q-Commerce
1229,Male,Tablet,Returning,Toys,Action Figure,Fisher-Price,29060,5,40,3696,178,Wallet,Medium,Q-Commerce
2937,Male,Tablet,New,Home Appliances,Vacuum Cleaner,Bosch,10039,6,15,4144,95,Cash,Low,Q-Commerce
4329,Male,Mobile,Returning,Beauty,Perfume,Revlon,14362,3,20,1816,38,UPI,High,Q-Commerce
4335,Female,Tablet,New,Clothing,T-shirt,Calvin Klein,49784,2,33,1572,140,Wallet,Low,Q-Commerce
3378,Male,Desktop,Returning,Beauty,Lipstick,Nivea,32723,9,49,2335,120,UPI,Medium,Q-Commerce
2205,Male,Tablet,Returning,Toys,Action Figure,LEGO,12315,7,22,1380,120,UPI,High,Q-Commerce
1892,Female,Tablet,New,Home Appliances,Microwave,Whirlpool,2354,4,15,2859,84,Credit Card,Medium,Q-Commerce
4839,Female,Tablet,New,Groceries,Cooking Oil,Dabur,44404,3,15,2839,81,UPI,Low,Q-Commerce
2573,Male,Desktop,Returning,Beauty,Lipstick,Nivea,22934,4,13,1170,117,Cash,Medium,Q-Commerce
3735,Male,Tablet,Returning,Home Appliances,Mixer,Samsung,38345,9,29,701,35,Credit Card,Low,Q-Commerce
3074,Female,Desktop,New,Home Appliances,Mixer,LG,38608,9,36,4797,124,Credit Card,Low,Q-Commerce
4347,Male,Tablet,Returning,Books,Comic,Penguin,1105,6,38,1102,154,Wallet,Medium,Q-Commerce
2675,Female,Mobile,New,Clothing,Dress,Wrangler,46166,9,7,922,96,Credit Card,High,Q-Commerce
1298,Male,Mobile,New,Toys,Doll,Fisher-Price,13871,9,18,1134,159,Cash,Low,Q-Commerce
1956,Female,Mobile,New,Beauty,Face Wash,Revlon,15476,6,44,2138,111,UPI,Low,Q-Commerce
3846,Female,Desktop,Returning,Books,Biography,Penguin,49783,5,29,3615,152,Credit Card,High,Q-Commerce
2114,Female,Desktop,Returning,Toys,Action Figure,Fisher-Price,13180,3,20,4115,111,Credit Card,High,Q-Commerce
3527,Male,Desktop,Returning,Groceries,Flour,Nestle,46368,1,40,2856,66,Cash,High,Q-Commerce
3620,Male,Tablet,New,Clothing,Dress,GAP,29752,4,13,1743,30,Cash,Medium,Q-Commerce
3505,Male,Desktop,Returning,Home Appliances,Air Fryer,Samsung,6657,1,8,4110,181,Wallet,High,Q-Commerce
